"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","distance_rank"
"359","17794_8#24","18090_2#42",529.813196,"19F",1,"14",1,1,1
"360","18090_1#133","18090_2#42",91.6397490000001,"19F",1,"14",1,1,1
"361","18090_2#150","18090_2#42",224.382444,"19F",1,"14",1,1,1
"362","18090_2#154","18090_2#42",71.5994250000001,"19F",1,"14",1,1,1
"363","18090_2#180","18090_2#42",71.847487,"19F",1,"14",1,1,1
"364","18090_2#42","12291_4#27",72.1707180000001,"14",1,"19A",1,1,1
"365","18090_2#59","18090_2#42",238.514403,"19F",1,"14",1,1,1
"366","18090_2#60","18090_2#42",75.004624,"19F",1,"14",1,1,1
"367","18090_2#61","18090_2#42",237.46954,"19F",1,"14",1,1,1
"368","18090_2#63","18090_2#42",247.376947,"19F",1,"14",1,1,1
"369","18090_2#64","18090_2#42",74.1326530000001,"19F",1,"14",1,1,1
"370","18090_2#65","18090_2#42",237.116243,"19F",1,"14",1,1,1
"371","18090_2#67","18090_2#42",229.10312,"19F",1,"14",1,1,1
"372","18090_2#68","18090_2#42",236.432196,"19F",1,"14",1,1,1
"373","18090_2#70","18090_2#42",77.214623,"19F",1,"14",1,1,1
"374","18090_2#71","18090_2#42",243.693617,"19F",1,"14",1,1,1
"375","18090_2#72","18090_2#42",73.1178570000001,"19F",1,"14",1,1,1
"376","18090_2#73","18090_2#42",70.952962,"19F",1,"14",1,1,1
"377","19084_7#115","18090_2#42",89.745462,"19F",1,"14",1,1,1
"378","19084_7#122","18090_2#42",86.1974400000001,"19F",1,"14",1,1,1
"379","19084_7#128","18090_2#42",90.8805310000001,"19F",1,"14",1,1,1
"380","19084_7#138","18090_2#42",85.9117950000002,"19F",1,"14",1,1,1
"381","19084_7#147","18090_2#42",87.926349,"19F",1,"14",1,1,1
"382","19084_7#158","18090_2#42",96.6686210000002,"19F",1,"14",1,1,1
"383","19084_7#163","18090_2#42",97.8638240000001,"19F",1,"14",1,1,1
"384","19084_7#168","18090_2#42",99.0139260000002,"19F",1,"14",1,1,1
"385","19084_7#177","18090_2#42",99.7581080000004,"19A",1,"14",1,1,1
"386","19084_7#43","18090_2#42",80.4920370000002,"19A",1,"14",1,1,1
"387","19084_7#77","18090_2#42",93.2934880000003,"19A",1,"14",1,1,1
"388","19084_8#109","18090_2#42",96.5784170000002,"19F",1,"14",1,1,1
"389","19084_8#110","18090_2#42",105.756674,"19F",1,"14",1,1,1
"390","19084_8#13","18090_2#42",127.698799,"19F",1,"14",1,1,1
"391","19084_8#135","18090_2#42",91.4593410000001,"19A",1,"14",1,1,1
"392","19084_8#139","18090_2#42",89.8807700000001,"19A",1,"14",1,1,1
"393","19084_8#158","18090_2#42",70.00582,"19F",1,"14",1,1,1
"394","19084_8#176","18090_2#42",84.0325440000002,"19A",1,"14",1,1,1
"395","19084_8#178","18090_2#42",86.2350250000001,"19A",1,"14",1,1,1
"396","19084_8#25","18090_2#42",81.6646900000001,"19F",1,"14",1,1,1
"397","19084_8#31","18090_2#42",106.711335,"19F",1,"14",1,1,1
"398","19084_8#33","18090_2#42",94.3834530000001,"19F",1,"14",1,1,1
"399","19084_8#44","18090_2#42",111.567315,"19A",1,"14",1,1,1
"400","19341_2#117","18090_2#42",50.79237,"19F",1,"14",1,1,1
"401","19341_2#148","18090_2#42",46.199482,"19F",1,"14",1,1,1
"402","19341_2#153","18090_2#42",77.425099,"19F",1,"14",1,1,1
"403","19341_2#164","18090_2#42",88.738185,"19F",1,"14",1,1,1
"404","19341_2#172","18090_2#42",85.3254690000001,"19F",1,"14",1,1,1
"405","19341_2#69","18090_2#42",79.334418,"19F",1,"14",1,1,1
"406","19341_2#73","18090_2#42",234.740869,"19F",1,"14",1,1,1
"407","19341_2#74","18090_2#42",46.575333,"19F",1,"14",1,1,1
"408","19341_2#80","18090_2#42",73.0577230000001,"19F",1,"14",1,1,1
"409","19341_2#93","18090_2#42",231.192846,"19F",1,"14",1,1,1
"410","19341_3#1","18090_2#42",101.314129,"19F",1,"14",1,1,1
"411","19341_3#11","18090_2#42",74.1025870000001,"19F",1,"14",1,1,1
"412","19341_3#112","18090_2#42",89.9860080000003,"19A",1,"14",1,1,1
"413","19341_3#113","18090_2#42",91.6397480000001,"19A",1,"14",1,1,1
"414","19341_3#114","18090_2#42",88.7682540000003,"19A",1,"14",1,1,1
"415","19341_3#115","18090_2#42",94.639032,"19F",1,"14",1,1,1
"416","19341_3#116","18090_2#42",75.4030280000001,"19F",1,"14",1,1,1
"417","19341_3#117","18090_2#42",89.0313490000001,"19F",1,"14",1,1,1
"418","19341_3#118","18090_2#42",80.8453370000001,"19F",1,"14",1,1,1
"419","19341_3#14","18090_2#42",87.4828460000001,"19A",1,"14",1,1,1
"420","19341_3#37","18090_2#42",81.2362200000001,"19F",1,"14",1,1,1
"421","19341_3#43","18090_2#42",78.9736030000001,"19F",1,"14",1,1,1
"422","19341_3#45","18090_2#42",88.8283910000003,"19A",1,"14",1,1,1
"423","19341_3#51","18090_2#42",92.4440670000002,"19A",1,"14",1,1,1
"424","19341_3#62","18090_2#42",87.1370650000001,"19F",1,"14",1,1,1
"425","19341_3#63","18090_2#42",103.328686,"6C",1,"14",1,1,1
"426","19341_3#66","18090_2#42",84.3557750000001,"19F",1,"14",1,1,1
"427","20925_3#13","18090_2#42",98.983856,"19F",1,"14",1,1,1
"428","20925_3#28","18090_2#42",90.2491030000001,"19F",1,"14",1,1,1
"429","20925_3#30","18090_2#42",80.5070710000001,"19F",1,"14",1,1,1
"430","20925_3#48","18090_2#42",106.433201,"19F",1,"14",1,1,1
"431","20925_3#61","18090_2#42",97.4804580000001,"19F",1,"14",1,1,1
"432","20925_3#66","18090_2#42",94.7517860000003,"19A",1,"14",1,1,1
"433","20925_3#7","18090_2#42",97.1872940000005,"19A",1,"14",1,1,1
"434","20925_3#77","18090_2#42",90.933148,"19F",1,"14",1,1,1
"435","21053_8#139","18090_2#42",89.5349880000001,"19F",1,"14",1,1,1
"436","21053_8#142","18090_2#42",86.5056360000001,"19F",1,"14",1,1,1
"437","21053_8#169","18090_2#42",97.1421920000005,"19A",1,"14",1,1,1
"438","21053_8#173","18090_2#42",94.58641,"19F",1,"14",1,1,1
"439","21053_8#180","18090_2#42",87.174648,"19F",1,"14",1,1,1
"440","21053_8#188","18090_2#42",97.9314760000001,"19F",1,"14",1,1,1
"441","21127_1#124","18090_2#42",451.222954,"19F",1,"14",1,1,1
"442","21127_1#18","18090_2#42",71.291229,"19F",1,"14",1,1,1
"443","21127_1#27","18090_2#42",103.366268,"19F",1,"14",1,1,1
"444","21127_1#29","18090_2#42",113.221056,"19A",1,"14",1,1,1
"445","21127_1#30","18090_2#42",86.8439020000001,"19F",1,"14",1,1,1
"446","21127_1#39","18090_2#42",91.8351900000001,"19F",1,"14",1,1,1
"447","21127_1#41","18090_2#42",91.3616190000001,"19F",1,"14",1,1,1
"448","21127_1#42","18090_2#42",96.7062060000001,"19F",1,"14",1,1,1
"449","21127_1#76","18090_2#42",81.38656,"19F",1,"14",1,1,1
"450","21127_1#78","18090_2#42",106.237762,"19F",1,"14",1,1,1
"451","21127_1#79","18090_2#42",106.282863,"19A",1,"14",1,1,1
"452","21127_1#80","18090_2#42",117.310304,"19A",1,"14",1,1,1
"453","21127_1#81","18090_2#42",94.1729780000001,"19F",1,"14",1,1,1
"454","21127_1#87","18090_2#42",90.249104,"19F",1,"14",1,1,1
"455","21127_1#95","18090_2#42",95.2554250000001,"19F",1,"14",1,1,1
"456","21127_1#99","18090_2#42",103.892457,"19A",1,"14",1,1,1
"457","21127_2#143","18090_2#42",439.534029,"19A",1,"14",1,1,1
"458","21127_2#162","18090_2#42",612.01159,"19F",1,"14",1,1,1
"459","21127_2#174","18090_2#42",89.211753,"19F",1,"14",1,1,1
"460","21242_2#153","18090_2#42",98.6531090000001,"19A",1,"14",1,1,1
"461","21485_4#3","18090_2#42",243.317768,"19F",1,"14",1,1,1
"462","21999_7#110","18090_2#42",98.1569870000002,"19A",1,"14",1,1,1
"463","21999_7#162","18090_2#42",102.201133,"19A",1,"14",1,1,1
"464","21999_7#173","18090_2#42",93.9023650000001,"19A",1,"14",1,1,1
"465","21999_7#176","18090_2#42",99.4649450000002,"19A",1,"14",1,1,1
"466","21999_8#109","18090_2#42",99.8483120000001,"19A",1,"14",1,1,1
"467","21999_8#115","18090_2#42",106.951878,"19A",1,"14",1,1,1
"468","21999_8#32","18090_2#42",94.6766160000001,"19A",1,"14",1,1,1
"469","21999_8#40","18090_2#42",102.343956,"19A",1,"14",1,1,1
"470","21999_8#68","18090_2#42",89.5800900000002,"19A",1,"14",1,1,1
"471","21999_8#83","18090_2#42",98.6455920000001,"19A",1,"14",1,1,1
"472","21999_8#86","18090_2#42",97.4654230000001,"19A",1,"14",1,1,1
"473","22027_1#141","18090_2#42",83.378564,"19F",1,"14",1,1,1
"474","22027_1#142","18090_2#42",101.80273,"19F",1,"14",1,1,1
"475","22027_1#44","18090_2#42",79.063805,"19F",1,"14",1,1,1
"476","22114_6#42","18090_2#42",81.987918,"19F",1,"14",1,1,1
"477","22114_6#48","18090_2#42",486.184524,"19F",1,"14",1,1,1
"478","22667_7#134","18090_2#42",88.189442,"19F",1,"14",1,1,1
"479","22841_1#110","18090_2#42",89.181688,"19F",1,"14",1,1,1
"480","22841_1#119","18090_2#42",107.996741,"19A",1,"14",1,1,1
"481","22841_1#176","18090_2#42",120.497508,"19F",1,"14",1,1,1
"482","22841_1#187","18090_2#42",92.489168,"19F",1,"14",1,1,1
"483","22841_1#24","18090_2#42",96.2326350000004,"19A",1,"14",1,1,1
"484","22841_3#164","18090_2#42",91.624715,"19F",1,"14",1,1,1
"485","24775_1#100","18090_2#42",91.1736940000003,"19A",1,"14",1,1,1
"486","24775_1#108","18090_2#42",105.854395,"19A",1,"14",1,1,1
"487","24775_1#110","18090_2#42",105.719089,"19A",1,"14",1,1,1
"488","24775_1#58","18090_2#42",84.3332240000004,"19A",1,"14",1,1,1
"489","24775_1#59","18090_2#42",87.4828460000001,"19A",1,"14",1,1,1
"490","24775_1#61","18090_2#42",84.0400610000003,"19A",1,"14",1,1,1
"491","24775_1#62","18090_2#42",90.6024020000004,"19A",1,"14",1,1,1
"492","24775_1#65","18090_2#42",90.2566200000003,"19A",1,"14",1,1,1
"493","24775_1#66","18090_2#42",93.9925690000001,"19A",1,"14",1,1,1
"494","24775_1#70","18090_2#42",78.853331,"19F",1,"14",1,1,1
"495","24775_1#71","18090_2#42",91.1060400000003,"19A",1,"14",1,1,1
"496","24775_1#73","18090_2#42",83.2357420000001,"19F",1,"14",1,1,1
"497","24775_1#75","18090_2#42",87.7083570000001,"19F",1,"14",1,1,1
"498","24775_1#76","18090_2#42",87.5279480000002,"19A",1,"14",1,1,1
"499","24775_1#85","18090_2#42",99.9911360000003,"19A",1,"14",1,1,1
"500","24775_1#89","18090_2#42",74.1702400000001,"19F",1,"14",1,1,1
"501","24775_1#90","18090_2#42",87.8887650000001,"19F",1,"14",1,1,1
"502","24775_1#92","18090_2#42",85.430706,"19F",1,"14",1,1,1
"503","24775_1#93","18090_2#42",104.629124,"19A",1,"14",1,1,1
"504","24775_1#95","18090_2#42",86.4379850000003,"19A",1,"14",1,1,1
"505","11511_7#13","12299_1#80",27.865518,"19F",1,"19F",1,0,1
"506","11511_8#33","13154_3#88",1.34554300000019,"19A",1,"19A",1,0,1
"507","11511_8#37","12291_4#33",3.55554100000001,"19A",1,"19A",1,0,1
"508","11511_8#38","11657_8#14",5.99856600000004,"19A",1,"19A",1,0,1
"509","11511_8#4","12291_4#79",7.68989099999999,"19A",1,"19A",1,0,1
"510","11511_8#40","14673_2#76",10.967303,"19A",1,"19A",1,0,1
"511","11511_8#48","11657_8#14",5.94594700000005,"19A",1,"19A",1,0,1
"512","11511_8#54","11657_8#14",7.17873500000002,"19A",1,"19A",1,0,1
"513","11511_8#57","11657_4#40",5.52499499999999,"19A",1,"19A",1,0,1
"514","11511_8#59","12291_4#27",3.60816000000005,"19A",1,"19A",1,0,1
"515","11511_8#9","11679_1#3",7.404245,"19A",1,"19A",1,0,1
"516","11511_8#96","12291_1#47",6.89308900000003,"19F",1,"19F",1,0,1
"517","11657_2#24","15608_2#50",62.195659,"19F",1,"19F",1,0,1
"518","11657_4#27","13154_3#88",5.98353200000003,"19A",1,"19A",1,0,1
"519","11657_4#30","11679_1#27",8.02815600000002,"19A",1,"19A",1,0,1
"520","11657_4#40","11893_8#15",1.20272,"19A",1,"19A",1,0,1
"521","11657_4#53","12291_4#88",10.606487,"19A",1,"19A",1,0,1
"522","11657_4#55","11511_8#33",18.394099,"19A",1,"19A",1,0,1
"523","11657_4#74","12291_1#47",9.15570600000007,"19F",1,"19F",1,0,1
"524","11657_4#93","11657_4#96",21.438484,"19F",1,"19F",1,0,1
"525","11657_4#95","19084_7#177",20.047839,"19A",1,"19A",1,0,1
"526","11657_4#96","12291_1#47",5.893328,"19F",1,"19F",1,0,1
"527","11657_8#13","11511_8#33",12.5007710000001,"19A",1,"19A",1,0,1
"528","11657_8#14","14673_1#62",1.23278800000003,"19A",1,"19A",1,0,1
"529","11657_8#25","13091_6#81",12.410567,"19A",1,"19A",1,0,1
"530","11657_8#4","11511_8#37",20.265833,"19A",1,"19A",1,0,1
"531","11658_2#1","12291_1#47",8.07325800000007,"19F",1,"19F",1,0,1
"532","11658_2#10","12291_1#47",21.4159330000001,"19F",1,"19F",1,0,1
"533","11658_2#14","11657_4#96",27.384432,"19F",1,"19F",1,0,1
"534","11658_2#18","11679_1#62",3.79608500000001,"19F",1,"19F",1,0,1
"535","11658_2#19","11511_8#33",12.087336,"19A",1,"19A",1,0,1
"536","11658_2#24","12291_1#47",19.438963,"19F",1,"19F",1,0,1
"537","11658_2#60","11658_2#74",6.10380399999997,"19A",1,"19A",1,0,1
"538","11658_2#66","11511_8#33",8.62199900000002,"19A",1,"19A",1,0,1
"539","11658_2#72","11511_8#33",5.97601500000013,"19A",1,"19A",1,0,1
"540","11658_2#74","11658_2#60",6.10380399999997,"19A",1,"19A",1,0,1
"541","11658_2#75","13414_4#34",33.916703,"19F",1,"19F",1,0,1
"542","11658_2#84","11511_8#33",5.960981,"19A",1,"19A",1,0,1
"543","11679_1#13","11511_8#33",11.110126,"19A",1,"19A",1,0,1
"544","11679_1#27","11657_4#30",8.02815600000002,"19A",1,"19A",1,0,1
"545","11679_1#28","11657_8#14",4.79584600000004,"19A",1,"19A",1,0,1
"546","11679_1#3","11511_8#9",7.404245,"19A",1,"19A",1,0,1
"547","11679_1#53","11657_4#40",8.36642100000006,"19A",1,"19A",1,0,1
"548","11679_1#58","11657_4#96",13.447913,"19F",1,"19F",1,0,1
"549","11679_1#62","11658_2#18",3.79608500000001,"19F",1,"19F",1,0,1
"550","11679_1#74","12291_1#7",11.080057,"19F",1,"19F",1,0,1
"551","11822_1#78","15608_2#38",38.71255,"19F",1,"19F",1,0,1
"552","11893_8#11","17794_7#113",26.414739,"19F",1,"19F",1,0,1
"553","11893_8#15","11657_4#40",1.20272,"19A",1,"19A",1,0,1
"554","12162_1#1","17175_4#17",23.0621560000001,"19F",1,"19F",1,0,1
"555","12162_1#15","12291_5#1",23.15236,"19A",1,"19A",1,0,1
"556","12162_1#3","15874_1#15",12.523322,"19F",1,"19F",1,0,1
"557","12162_1#45","12837_4#22",18.078385,"19F",1,"19F",1,0,1
"558","12162_1#60","14412_1#69",13.267505,"19F",1,"19F",1,0,1
"559","12162_1#63","17150_6#89",11.846792,"19F",1,"19F",1,0,1
"560","12162_1#83","14913_7#70",13.139716,"19F",1,"19F",1,0,1
"561","12162_1#86","12837_5#78",29.376436,"19F",1,"19F",1,0,1
"562","12290_2#17","13154_3#88",8.76482199999998,"19A",1,"19A",1,0,1
"563","12291_1#11","12291_2#44",17.183862,"19F",1,"19F",1,0,1
"564","12291_1#4","12291_1#47",10.335875,"19F",1,"19F",1,0,1
"565","12291_1#44","12291_2#44",0.0150340000000142,"19F",1,"19F",1,0,1
"566","12291_1#47","12291_1#7",5.29948500000006,"19F",1,"19F",1,0,1
"567","12291_1#48","12291_2#48",0.0150340000000142,"19F",1,"19F",1,0,1
"568","12291_1#51","12291_1#52",1.142584,"19F",1,"19F",1,0,1
"569","12291_1#52","12291_1#51",1.142584,"19F",1,"19F",1,0,1
"570","12291_1#59","18090_2#154",33.8264990000001,"19F",1,"19F",1,0,1
"571","12291_1#7","12291_1#47",5.29948500000006,"19F",1,"19F",1,0,1
"572","12291_1#89","21127_2#174",47.018834,"19F",1,"19F",1,0,1
"573","12291_2#44","12291_1#44",0.0150340000000142,"19F",1,"19F",1,0,1
"574","12291_2#48","12291_1#48",0.0150340000000142,"19F",1,"19F",1,0,1
"575","12291_3#45","12291_1#47",8.01312300000001,"19F",1,"19F",1,0,1
"576","12291_3#48","12291_1#47",5.76553900000005,"19F",1,"19F",1,0,1
"577","12291_4#13","11511_8#33",27.7527660000001,"19A",1,"19A",1,0,1
"578","12291_4#15","12299_1#38",0.0150340000000142,"19A",1,"19A",1,0,1
"579","12291_4#16","11511_8#37",7.517,"19A",1,"19A",1,0,1
"580","12291_4#27","13154_3#88",0.0451020000000426,"19A",1,"19A",1,0,1
"581","12291_4#33","11511_8#37",3.55554100000001,"19A",1,"19A",1,0,1
"582","12291_4#38","13154_3#88",12.974342,"19A",1,"19A",1,0,1
"583","12291_4#53","11511_8#33",2.5708140000001,"19A",1,"19A",1,0,1
"584","12291_4#58","15277_1#17",8.38145500000002,"19A",1,"19A",1,0,1
"585","12291_4#61","11511_8#37",8.29125100000005,"19A",1,"19A",1,0,1
"586","12291_4#65","11511_8#37",16.063829,"19A",1,"19A",1,0,1
"587","12291_4#66","11511_8#37",17.860391,"19A",1,"19A",1,0,1
"588","12291_4#69","14673_1#71",13.500532,"19A",1,"19A",1,0,1
"589","12291_4#74","14673_2#34",3.548024,"19A",1,"19A",1,0,1
"590","12291_4#79","11511_8#4",7.68989099999999,"19A",1,"19A",1,0,1
"591","12291_4#82","13091_6#81",13.0044090000001,"19A",1,"19A",1,0,1
"592","12291_4#88","11657_4#53",10.606487,"19A",1,"19A",1,0,1
"593","12291_4#89","11657_8#14",7.20880300000005,"19A",1,"19A",1,0,1
"594","12291_4#9","13091_6#36",15.575224,"19F",1,"19F",1,0,1
"595","12291_5#1","11511_8#33",21.5136540000001,"19A",1,"19A",1,0,1
"596","12291_5#33","15608_2#38",36.262008,"19F",1,"19F",1,0,1
"597","12291_5#45","12299_1#48",11.403289,"19A",1,"19A",1,0,1
"598","12291_6#13","17175_7#1",18.935323,"19F",1,"19F",1,0,1
"599","12291_6#39","14566_6#20",28.662321,"19F",1,"19F",1,0,1
"600","12291_6#52","17150_4#31",27.053682,"19F",1,"19F",1,0,1
"601","12291_6#55","12291_6#13",23.1598770000001,"19F",1,"19F",1,0,1
"602","12291_6#60","17150_6#33",24.580589,"19F",1,"19F",1,0,1
"603","12291_6#67","15841_4#6",23.806339,"19F",1,"19F",1,0,1
"604","12291_6#76","12291_6#67",26.805622,"19F",1,"19F",1,0,1
"605","12291_6#85","17150_6#89",20.814573,"19F",1,"19F",1,0,1
"606","12299_1#38","12291_4#15",0.0150340000000142,"19A",1,"19A",1,0,1
"607","12299_1#41","14673_2#88",11.87686,"19A",1,"19A",1,0,1
"608","12299_1#43","11511_8#9",14.349954,"19A",1,"19A",1,0,1
"609","12299_1#48","12291_5#45",11.403289,"19A",1,"19A",1,0,1
"610","12299_1#57","14673_4#20",20.055355,"19A",1,"19A",1,0,1
"611","12299_1#6","12299_1#7",0.0150340000000142,"19A",1,"19A",1,0,1
"612","12299_1#61","13091_6#81",9.49397099999999,"19A",1,"19A",1,0,1
"613","12299_1#7","12299_1#6",0.0150340000000142,"19A",1,"19A",1,0,1
"614","12299_1#70","11511_8#33",10.7793780000001,"19A",1,"19A",1,0,1
"615","12299_1#8","14673_4#20",25.602902,"19A",1,"19A",1,0,1
"616","12299_1#80","11511_7#13",27.865518,"19F",1,"19F",1,0,1
"617","12837_1#20","15841_4#67",267.89835,"19F",1,"19F",1,0,1
"618","12837_1#22","14555_3#13",27.076233,"19F",1,"19F",1,0,1
"619","12837_1#25","14412_1#69",13.147233,"19F",1,"19F",1,0,1
"620","12837_2#14","12837_4#3",15.049034,"19F",1,"19F",1,0,1
"621","12837_2#24","12837_2#14",23.686067,"19F",1,"19F",1,0,1
"622","12837_2#39","15841_4#6",10.238154,"19F",1,"19F",1,0,1
"623","12837_3#87","17150_4#44",24.302461,"19F",1,"19F",1,0,1
"624","12837_4#2","13415_6#21",23.80634,"19F",1,"19F",1,0,1
"625","12837_4#22","13415_5#11",12.55339,"19F",1,"19F",1,0,1
"626","12837_4#3","12837_2#14",15.049034,"19F",1,"19F",1,0,1
"627","12837_4#66","15841_4#6",14.650633,"19F",1,"19F",1,0,1
"628","12837_5#47","13415_4#40",20.378587,"19F",1,"19F",1,0,1
"629","12837_5#57","14555_3#14",29.699668,"19F",1,"19F",1,0,1
"630","12837_5#69","14913_3#25",28.985552,"19F",1,"19F",1,0,1
"631","12837_5#72","13415_4#40",52.190531,"19F",1,"19F",1,0,1
"632","12837_5#78","13415_4#40",14.838558,"19F",1,"19F",1,0,1
"633","12838_1#73","13154_3#88",15.469986,"19A",1,"19A",1,0,1
"634","13091_6#26","19084_7#147",39.125987,"19F",1,"19F",1,0,1
"635","13091_6#36","11657_4#96",6.735232,"19F",1,"19F",1,0,1
"636","13091_6#81","12299_1#61",9.49397099999999,"19A",1,"19A",1,0,1
"637","13091_6#82","11657_4#30",8.35138699999999,"19A",1,"19A",1,0,1
"638","13154_2#17","13154_2#18",8.32883600000002,"19A",1,"19A",1,0,1
"639","13154_2#18","13154_2#17",8.32883600000002,"19A",1,"19A",1,0,1
"640","13154_2#29","12291_1#47",6.87053800000001,"19F",1,"19F",1,0,1
"641","13154_2#84","13154_2#85",0.0225510000000213,"19F",1,"19F",1,0,1
"642","13154_2#85","13154_2#84",0.0225510000000213,"19F",1,"19F",1,0,1
"643","13154_3#43","13154_3#88",11.816724,"19A",1,"19A",1,0,1
"644","13154_3#44","11511_8#33",2.5708140000001,"19A",1,"19A",1,0,1
"645","13154_3#49","11511_8#37",14.492776,"19A",1,"19A",1,0,1
"646","13154_3#74","11511_8#33",11.3130850000001,"19A",1,"19A",1,0,1
"647","13154_3#75","11657_8#14",3.62319400000001,"19A",1,"19A",1,0,1
"648","13154_3#78","11511_8#37",15.4324,"19A",1,"19A",1,0,1
"649","13154_3#88","12291_4#27",0.0451020000000426,"19A",1,"19A",1,0,1
"650","13353_7#15","14673_4#20",14.139477,"19A",1,"19A",1,0,1
"651","13353_7#78","13154_3#88",21.784265,"19A",1,"19A",1,0,1
"652","13414_1#36","13091_6#81",13.109648,"19A",1,"19A",1,0,1
"653","13414_2#15","11511_8#37",13.508049,"19A",1,"19A",1,0,1
"654","13414_2#20","13091_6#81",14.222165,"19A",1,"19A",1,0,1
"655","13414_2#22","13414_4#34",42.425949,"19F",1,"19F",1,0,1
"656","13414_2#63","12291_4#27",27.2867090000001,"19A",1,"19A",1,0,1
"657","13414_2#64","11511_8#33",22.280388,"19A",1,"19A",1,0,1
"658","13414_2#67","11679_1#28",9.96002500000003,"19A",1,"19A",1,0,1
"659","13414_2#83","11511_8#33",24.948923,"19A",1,"19A",1,0,1
"660","13414_2#91","11511_8#33",23.8138550000001,"19A",1,"19A",1,0,1
"661","13414_3#13","13414_4#34",28.993069,"19F",1,"19F",1,0,1
"662","13414_3#16","11657_8#14",15.815767,"19A",1,"19A",1,0,1
"663","13414_3#95","13154_2#17",23.821373,"19A",1,"19A",1,0,1
"664","13414_4#34","13414_3#13",28.993069,"19F",1,"19F",1,0,1
"665","13414_4#42","14673_4#20",12.959308,"19A",1,"19A",1,0,1
"666","13414_8#22","12291_6#85",34.382758,"19F",1,"19F",1,0,1
"667","13414_8#86","13415_4#40",25.189466,"19F",1,"19F",1,0,1
"668","13415_4#40","12837_4#22",12.598492,"19F",1,"19F",1,0,1
"669","13415_4#49","17175_4#17",13.643355,"19F",1,"19F",1,0,1
"670","13415_5#11","12837_4#22",12.55339,"19F",1,"19F",1,0,1
"671","13415_5#59","14555_3#94",2.24006600000001,"19F",1,"19F",1,0,1
"672","13415_5#65","14913_3#25",30.49647,"19F",1,"19F",1,0,1
"673","13415_5#66","12837_4#2",27.782832,"19F",1,"19F",1,0,1
"674","13415_6#21","14913_3#25",22.6863070000001,"19F",1,"19F",1,0,1
"675","13415_6#23","17175_4#17",15.026483,"19F",1,"19F",1,0,1
"676","13415_6#25","17150_4#14",18.800017,"19F",1,"19F",1,0,1
"677","13415_6#51","13415_5#11",20.123009,"19F",1,"19F",1,0,1
"678","13415_7#72","17150_4#31",32.293034,"19F",1,"19F",1,0,1
"679","13415_7#73","17175_4#17",15.733081,"19F",1,"19F",1,0,1
"680","13415_7#83","14555_3#14",28.008342,"19F",1,"19F",1,0,1
"681","13415_8#47","15841_4#6",11.997132,"19F",1,"19F",1,0,1
"682","13415_8#64","14555_3#50",18.296378,"19F",1,"19F",1,0,1
"683","13415_8#65","17175_4#17",28.4292950000001,"19F",1,"19F",1,0,1
"684","13470_1#40","13470_1#47",0.0150340000000142,"19F",1,"19F",1,0,1
"685","13470_1#47","13470_1#40",0.0150340000000142,"19F",1,"19F",1,0,1
"686","13470_1#75","17150_6#86",68.30698,"19F",1,"19F",1,0,1
"687","13670_3#16","13154_2#85",2.93162999999998,"19F",1,"19F",1,0,1
"688","13710_1#33","11511_8#33",14.8310400000001,"19A",1,"19A",1,0,1
"689","13710_1#44","13091_6#26",49.950464,"19F",1,"19F",1,0,1
"690","13710_1#45","13154_2#17",9.448869,"19A",1,"19A",1,0,1
"691","13710_1#47","11511_8#33",31.323339,"19A",1,"19A",1,0,1
