"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","sg1","sg2","sg_switch","distance_rank","repN","change_sg"
"282","11791_1#21","11826_1#79",107.739593,"6B",23,"6B",23,0,"6","6",0,1,1,0
"283","14520_7#80","11893_8#11",70.2614,"19F",1,"19F",1,0,"19","19",0,1,1,0
"284","15682_1#26","11893_8#12",70.4811110000001,"12F",32,"9N",32,1,"12","9",1,1,1,1
"285","13710_1#31","11893_8#12",94.1397589999999,"9N",32,"9N",32,0,"9","9",0,1,1,0
"286","12291_5#66","11893_8#13",155.12977,"19A",4,"19A",4,0,"19","19",0,1,1,0
"287","13091_6#21","11893_8#26",25.282739,"13",16,"13",16,0,"13","13",0,1,1,0
"288","11658_1#15","11893_8#3",43.013617,"14",9,"14",9,0,"14","14",0,1,1,0
"289","14673_2#39","11893_8#9",98.92894,"6B",23,"6B",23,0,"6","6",0,1,1,0
"290","15608_2#68","11940_1#4",104.369396,"19A",11,"19A",11,0,"19","19",0,1,1,0
"291","17175_7#65","12162_1#1",35.8185050000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"292","14936_4#73","12162_1#11",71.8236479999998,"7F",32,"7F",32,0,"7","7",0,1,1,0
"293","14566_5#72","12162_1#12",42.5039250000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"294","14566_5#69","12162_1#13",24.800976,"6A",5,"6A",5,0,"6","6",0,1,1,0
"295","13415_5#18","12162_1#25",65.236577,"19F",21,"19F",21,0,"19","19",0,1,1,0
"296","17138_3#25","12162_1#31",19.508399,"19A",17,"19A",17,0,"19","19",0,1,1,0
"297","13415_6#11","12162_1#32",29.560644,"19A",17,"19A",17,0,"19","19",0,1,1,0
"298","14555_3#4","12162_1#33",83.1135330000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"299","14257_1#67","12162_1#41",160.333067,"18C",68,"18C",68,0,"18","18",0,1,1,0
"300","14410_8#16","12162_1#45",35.961328,"19F",1,"19F",1,0,"19","19",0,1,1,0
"301","12837_1#77","12162_1#46",25.6796730000002,"6A",5,"6A",5,0,"6","6",0,1,1,0
"302","14936_4#36","12162_1#47",16.739291,"19A",17,"19A",17,0,"19","19",0,1,1,0
"303","17059_8#39","12162_1#53",43.243619,"19A",17,"19A",17,0,"19","19",0,1,1,0
"304","17150_6#15","12162_1#54",29.040421,"19A",17,"19A",17,0,"19","19",0,1,1,0
"305","12837_5#31","12162_1#55",36.4694490000002,"14",18,"14",18,0,"14","14",0,1,1,0
"306","17175_6#51","12162_1#58",41.337026,"23F",14,"23F",14,0,"23","23",0,1,1,0
"307","18456_1#68","12162_1#59",227.328327,"19A",21,"19F",21,1,"19","19",0,1,1,0
"308","9789_2#74","12162_1#59",87.946901,"19F",21,"19F",21,0,"19","19",0,1,1,0
"309","12291_6#52","12162_1#60",35.780919,"19F",1,"19F",1,0,"19","19",0,1,1,0
"310","14913_3#25","12162_1#63",35.7734030000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"311","15841_3#39","12162_1#67",25.1761500000001,"6A",5,"6A",5,0,"6","6",0,1,1,0
"312","15841_3#6","12162_1#71",93.025881,"19A",79,"4",79,1,"19","4",1,1,1,1
"313","14412_2#71","12162_1#75",19.101975,"19A",17,"19A",17,0,"19","19",0,1,1,0
"314","14913_3#61","12162_1#82",24.800976,"19A",5,"19A",5,0,"19","19",0,1,1,0
"315","13415_7#75","12162_1#91",30.122523,"23F",5,"23F",5,0,"23","23",0,1,1,0
"316","14412_2#84","12162_1#95",0.00350500000000001,"33D",30,"9V",30,1,"33","9",1,1,1,1
"317","13710_2#40","12290_2#2",155.804115,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"318","13414_4#32","12290_2#24",44.09047,"7F",15,"7F",15,0,"7","7",0,1,1,0
"319","17870_7#163","12290_2#47",32.3449000000001,"6A",13,"6B",13,1,"6","6",0,1,1,0
"320","20287_5#130","12290_2#47",30.8266700000004,"6B",13,"6B",13,0,"6","6",0,1,1,0
"321","11826_1#46","12290_2#9",75.953135,"9V",6,"19A",6,1,"9","19",1,1,1,1
"322","12290_3#53","12290_3#27",0.010776,"10B",30,"10B",30,0,"10","10",0,1,1,0
"323","18456_1#85","12290_3#45",44.52723,"15BC",5,"15BC",5,0,"15","15",0,1,1,0
"324","12378_2#14","12290_3#45",46.649923,"19F",5,"15BC",5,1,"19","15",1,1,1,1
"325","15531_3#1","12290_3#50",71.1084520000002,"18C",40,"18C",40,0,"18","18",0,1,1,0
"326","15378_3#46","12290_3#63",24.9325230000002,"11A",11,"21",11,1,"11","21",1,1,1,1
"327","17870_7#132","12290_3#63",16.930969,"21",11,"21",11,0,"21","21",0,1,1,0
"328","12378_2#78","12290_3#65",69.769217,"19F",21,"19F",21,0,"19","19",0,1,1,0
"329","17150_5#92","12290_3#66",192.467439,"17F",61,"17F",61,0,"17","17",0,1,1,0
"330","9789_5#59","12290_3#82",39.76047,"9V",22,"9V",22,0,"9","9",0,1,1,0
"331","12291_4#9","12291_1#11",36.23194,"19F",1,"19F",1,0,"19","19",0,1,1,0
"332","12291_3#15","12291_1#2",29.0766,"14",6,"14",6,0,"14","14",0,1,1,0
"333","12291_3#56","12291_1#31",92.255356,"23F",14,"23F",14,0,"23","23",0,1,1,0
"334","11658_8#13","12291_1#32",56.585787,"24",10,"24",10,0,"24","24",0,1,1,0
"335","11658_2#28","12291_1#33",78.8781649999999,"11A",11,"11A",11,0,"11","11",0,1,1,0
"336","13154_2#88","12291_1#42",69.3530879999999,"23F",16,"23F",16,0,"23","23",0,1,1,0
"337","12291_3#5","12291_1#43",66.596534,"33F",3,"23F",3,1,"33","23",1,1,1,1
"338","19084_8#13","12291_1#47",44.8313900000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"339","18090_2#60","12291_1#48",50.3263140000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"340","15608_3#3","12291_1#50",83.068622,"6B",23,"6B",23,0,"6","6",0,1,1,0
"341","19084_8#53","12291_1#53",58.65819,"33F",3,"33F",3,0,"33","33",0,1,1,0
"342","19084_7#80","12291_1#54",47.974014,"23F",14,"23F",14,0,"23","23",0,1,1,0
"343","13414_2#30","12291_1#57",239.422623,"15BC",6,"15BC",6,0,"15","15",0,1,1,0
"344","11511_8#33","12291_1#59",35.7583690000003,"19A",1,"19F",1,1,"19","19",0,1,1,0
"345","15608_5#73","12291_1#59",36.870886,"19F",1,"19F",1,0,"19","19",0,1,1,0
"346","12291_1#88","12291_1#61",31.733325,"19F",16,"19F",16,0,"19","19",0,1,1,0
"347","19084_7#144","12291_1#63",71.60226,"19F",16,"23F",16,1,"19","23",1,1,1,1
"348","11658_2#16","12291_1#63",49.095723,"23F",16,"23F",16,0,"23","23",0,1,1,0
"349","11679_1#69","12291_1#68",37.066344,"14",6,"14",6,0,"14","14",0,1,1,0
"350","11511_8#71","12291_1#77",35.595956,"6B",23,"6B",23,0,"6","6",0,1,1,0
"351","11657_1#91","12291_1#81",32.363519,"9V",6,"9V",6,0,"9","9",0,1,1,0
"352","11657_4#88","12291_1#87",63.065809,"9N",16,"9N",16,0,"9","9",0,1,1,0
"353","12291_1#61","12291_1#88",31.733325,"19F",16,"19F",16,0,"19","19",0,1,1,0
"354","21127_2#174","12291_1#89",47.018834,"19F",1,"19F",1,0,"19","19",0,1,1,0
"355","12291_1#2","12291_3#15",29.0766,"14",6,"14",6,0,"14","14",0,1,1,0
"356","12291_1#33","12291_3#2",230.668251,"11A",11,"21",11,1,"11","21",1,1,1,1
"357","15682_2#76","12291_3#2",261.477215,"15A",11,"21",11,1,"15","21",1,1,1,1
"358","19341_3#2","12291_3#2",264.959193,"15BC",11,"21",11,1,"15","21",1,1,1,1
"359","16288_7#42","12291_3#2",414.963375,"17F",11,"21",11,1,"17","21",1,1,1,1
"360","19084_8#71","12291_3#2",111.044006,"21",11,"21",11,0,"21","21",0,1,1,0
"361","11658_8#11","12291_3#26",79.625454,"23F",14,"23F",14,0,"23","23",0,1,1,0
"362","19084_8#73","12291_3#29",84.256622,"23F",14,"23F",14,0,"23","23",0,1,1,0
"363","13091_6#2","12291_3#4",22.848308,"14",6,"14",6,0,"14","14",0,1,1,0
"364","13154_2#31","12291_3#41",37.835663,"6B",23,"6B",23,0,"6","6",0,1,1,0
"365","12291_1#43","12291_3#5",66.596534,"23F",3,"33F",3,1,"23","33",1,1,1,1
"366","11657_4#66","12291_3#59",21.036288,"14",6,"14",6,0,"14","14",0,1,1,0
"367","12291_3#79","12291_3#65",52.471373,"9V",43,"9V",43,0,"9","9",0,1,1,0
"368","12291_3#65","12291_3#79",52.471373,"9V",43,"9V",43,0,"9","9",0,1,1,0
"369","14673_2#32","12291_3#85",388.617954,"17F",61,"20A",61,1,"17","20",1,1,1,1
"370","13353_7#88","12291_3#9",158.042698,"6A",24,"6B",24,1,"6","6",0,1,1,0
"371","12291_4#82","12291_4#15",35.7433350000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"372","15277_1#17","12291_4#16",35.7583690000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"373","14566_6#75","12291_4#18",90.8408699999999,"15A",9,"15A",9,0,"15","15",0,1,1,0
"374","15608_2#80","12291_4#23",45.08567,"7F",15,"7F",15,0,"7","7",0,1,1,0
"375","14936_4#28","12291_4#27",71.0131010000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"376","13415_5#11","12291_4#27",35.8711240000001,"19F",1,"19A",1,1,"19","19",0,1,1,0
"377","13154_3#51","12291_4#30",44.06248,"7F",15,"7F",15,0,"7","7",0,1,1,0
"378","11679_1#29","12291_4#35",34.581876,"19A",27,"19A",27,0,"19","19",0,1,1,0
"379","12291_5#1","12291_4#38",35.7583690000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"380","19084_8#136","12291_4#48",38.336858,"19A",5,"19A",5,0,"19","19",0,1,1,0
"381","12291_5#83","12291_4#50",44.320611,"7F",15,"7F",15,0,"7","7",0,1,1,0
"382","12299_1#25","12291_4#52",45.309589,"7F",15,"7F",15,0,"7","7",0,1,1,0
"383","13414_2#4","12291_4#54",39.30194,"33F",3,"33F",3,0,"33","33",0,1,1,0
"384","14673_2#57","12291_4#61",35.7508520000004,"19A",1,"19A",1,0,"19","19",0,1,1,0
"385","14673_1#54","12291_4#63",140.34645,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"386","14673_2#53","12291_4#64",65.2967789999998,"4",27,"4",27,0,"4","4",0,1,1,0
"387","11679_1#13","12291_4#66",35.8786400000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"388","21999_8#83","12291_4#74",35.938777,"19A",1,"19A",1,0,"19","19",0,1,1,0
"389","15608_2#78","12291_4#77",155.007166,"19A",4,"19A",4,0,"19","19",0,1,1,0
"390","13414_3#38","12291_4#78",32.485062,"19A",27,"19A",27,0,"19","19",0,1,1,0
"391","11657_4#53","12291_4#79",35.7959540000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"392","14673_3#84","12291_4#81",164.969066,"19A",4,"19A",4,0,"19","19",0,1,1,0
"393","12291_4#15","12291_4#82",35.7433350000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"394","19084_7#77","12291_4#88",36.3747630000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"395","12291_1#11","12291_4#9",36.23194,"19F",1,"19F",1,0,"19","19",0,1,1,0
"396","12291_4#38","12291_5#1",35.7583690000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"397","11826_1#40","12291_5#11",26.759915,"14",16,"14",16,0,"14","14",0,1,1,0
"398","11511_7#11","12291_5#19",80.82452,"9V",6,"9V",6,0,"9","9",0,1,1,0
"399","15682_2#39","12291_5#2",54.608208,"11A",3,"11A",3,0,"11","11",0,1,1,0
"400","11826_1#50","12291_5#27",200.280356,"18C",50,"18C",50,0,"18","18",0,1,1,0
"401","21127_2#47","12291_5#29",169.288939,"15A",16,"9N",16,1,"15","9",1,1,1,1
"402","21127_1#182","12291_5#29",150.06337,"19F",16,"9N",16,1,"19","9",1,1,1,1
"403","22841_3#144","12291_5#29",394.725454,"24",16,"9N",16,1,"24","9",1,1,1,1
"404","14673_4#3","12291_5#29",53.504985,"9N",16,"9N",16,0,"9","9",0,1,1,0
"405","17966_5#137","12291_5#3",50.3226790000001,"19A",5,"19A",5,0,"19","19",0,1,1,0
"406","15608_2#38","12291_5#33",36.262008,"19F",1,"19F",1,0,"19","19",0,1,1,0
"407","19341_3#30","12291_5#34",51.923886,"15BC",16,"23F",16,1,"15","23",1,1,1,1
"408","12291_5#42","12291_5#34",66.0646989999999,"19A",16,"23F",16,1,"19","23",1,1,1,1
"409","11657_2#55","12291_5#34",13.079326,"19F",16,"23F",16,1,"19","23",1,1,1,1
"410","18090_2#95","12291_5#34",20.0421,"23F",16,"23F",16,0,"23","23",0,1,1,0
"411","12291_6#69","12291_5#34",37.8869899999999,"6A",16,"23F",16,1,"6","23",1,1,1,1
"412","22841_3#88","12291_5#39",127.695267,"18C",50,"18B",50,1,"18","18",0,1,1,0
"413","22667_8#62","12291_5#40",25.8716089999998,"14",10,"14",10,0,"14","14",0,1,1,0
"414","11657_4#41","12291_5#41",45.44021,"7F",15,"7F",15,0,"7","7",0,1,1,0
"415","14673_1#88","12291_5#42",13.413361,"19A",16,"19A",16,0,"19","19",0,1,1,0
"416","15682_2#55","12291_5#45",35.7658860000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"417","11657_2#84","12291_5#46",22.720887,"19A",97,"19A",97,0,"19","19",0,1,1,0
"418","13154_3#57","12291_5#47",72.006676,"19A",10,"19A",10,0,"19","19",0,1,1,0
"419","13710_2#44","12291_5#5",44.134009,"7F",15,"7F",15,0,"7","7",0,1,1,0
"420","11658_2#68","12291_5#51",44.36726,"7F",15,"7F",15,0,"7","7",0,1,1,0
"421","15608_2#81","12291_5#59",23.991134,"9N",16,"9N",16,0,"9","9",0,1,1,0
"422","11679_1#16","12291_5#61",44.7466800000001,"7F",15,"7F",15,0,"7","7",0,1,1,0
"423","11893_8#13","12291_5#66",155.12977,"19A",4,"19A",4,0,"19","19",0,1,1,0
"424","13710_2#57","12291_5#71",40.704882,"22F",19,"22F",19,0,"22","22",0,1,1,0
"425","12291_5#85","12291_5#73",47.92821,"7F",15,"7F",15,0,"7","7",0,1,1,0
"426","14673_2#8","12291_5#80",44.11224,"7F",15,"7F",15,0,"7","7",0,1,1,0
"427","14673_2#3","12291_5#81",99.498204,"22F",19,"22F",19,0,"22","22",0,1,1,0
"428","12291_4#50","12291_5#83",44.320611,"7F",15,"7F",15,0,"7","7",0,1,1,0
"429","15277_1#23","12291_5#84",155.30602,"19A",4,"19A",4,0,"19","19",0,1,1,0
"430","19341_2#131","12291_5#9",32.2771769999999,"14",18,"14",18,0,"14","14",0,1,1,0
"431","12291_6#89","12291_6#10",23.707911,"23F",14,"23F",14,0,"23","23",0,1,1,0
"432","15874_1#56","12291_6#13",36.186838,"19F",1,"19F",1,0,"19","19",0,1,1,0
"433","14566_4#61","12291_6#14",18.868958,"19A",17,"19A",17,0,"19","19",0,1,1,0
"434","15874_1#76","12291_6#16",42.007487,"14",9,"14",9,0,"14","14",0,1,1,0
"435","13415_8#92","12291_6#17",82.593392,"6A",41,"6A",41,0,"6","6",0,1,1,0
"436","15841_5#61","12291_6#18",26.578116,"19F",5,"19F",5,0,"19","19",0,1,1,0
"437","17175_6#2","12291_6#19",32.878126,"19F",90,"19F",90,0,"19","19",0,1,1,0
"438","14566_6#49","12291_6#22",44.2832809999998,"6A",13,"6A",13,0,"6","6",0,1,1,0
"439","15841_3#85","12291_6#23",49.919827,"19A",17,"19A",17,0,"19","19",0,1,1,0
"440","14566_5#92","12291_6#24",143.169636,"6A",41,"6A",41,0,"6","6",0,1,1,0
"441","12291_6#69","12291_6#25",14.445157,"6A",16,"6A",16,0,"6","6",0,1,1,0
"442","13415_8#57","12291_6#32",29.553611,"23F",14,"23F",14,0,"23","23",0,1,1,0
"443","14412_2#58","12291_6#34",80.8360810000001,"7F",32,"7F",32,0,"7","7",0,1,1,0
"444","14913_5#42","12291_6#43",42.5481580000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"445","14723_6#26","12291_6#44",31.0246999999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"446","12837_1#83","12291_6#46",22.42044,"14",10,"14",10,0,"14","14",0,1,1,0
"447","17150_4#37","12291_6#47",53.454035,"6B",37,"6B",37,0,"6","6",0,1,1,0
"448","17150_4#53","12291_6#51",17.88061,"19A",14,"23F",14,1,"19","23",1,1,1,1
"449","17175_8#42","12291_6#51",20.266737,"23F",14,"23F",14,0,"23","23",0,1,1,0
"450","12162_1#60","12291_6#52",35.780919,"19F",1,"19F",1,0,"19","19",0,1,1,0
"451","14913_7#78","12291_6#57",37.030959,"23F",14,"23F",14,0,"23","23",0,1,1,0
"452","17150_5#12","12291_6#62",23.724381,"19A",17,"19A",17,0,"19","19",0,1,1,0
"453","14412_1#7","12291_6#67",37.870646,"19F",1,"19F",1,0,"19","19",0,1,1,0
"454","12291_6#25","12291_6#69",14.445157,"6A",16,"6A",16,0,"6","6",0,1,1,0
"455","14566_4#51","12291_6#7",28.33551,"6A",5,"6A",5,0,"6","6",0,1,1,0
"456","15731_8#17","12291_6#72",104.474967,"6A",13,"6B",13,1,"6","6",0,1,1,0
"457","14555_4#19","12291_6#73",84.72872,"6A",41,"6A",41,0,"6","6",0,1,1,0
"458","12837_1#55","12291_6#74",50.332704,"14",9,"14",9,0,"14","14",0,1,1,0
"459","17175_4#17","12291_6#76",35.788437,"19F",1,"19F",1,0,"19","19",0,1,1,0
"460","12837_2#65","12291_6#77",22.5723399999998,"14",10,"14",10,0,"14","14",0,1,1,0
"461","13470_1#52","12291_6#79",36.442094,"19A",14,"23F",14,1,"19","23",1,1,1,1
"462","14913_6#61","12291_6#79",48.808237,"23F",14,"23F",14,0,"23","23",0,1,1,0
"463","14555_3#13","12291_6#85",36.126702,"19F",1,"19F",1,0,"19","19",0,1,1,0
"464","17870_7#109","12291_6#88",76.3075600000002,"6A",13,"6A",13,0,"6","6",0,1,1,0
"465","12291_6#10","12291_6#89",23.707911,"23F",14,"23F",14,0,"23","23",0,1,1,0
"466","14723_4#18","12291_6#90",34.5137990000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"467","15682_1#3","12291_6#92",58.684165,"14",6,"14",6,0,"14","14",0,1,1,0
"468","17966_5#130","12299_1#13",54.182421,"7F",15,"7F",15,0,"7","7",0,1,1,0
"469","11657_1#72","12299_1#14",108.173771,"7C",18,"7C",18,0,"7","7",0,1,1,0
"470","14673_1#57","12299_1#15",37.533635,"33F",3,"33F",3,0,"33","33",0,1,1,0
"471","11658_2#82","12299_1#23",81.220762,"7F",15,"7F",15,0,"7","7",0,1,1,0
"472","12291_4#52","12299_1#25",45.309589,"7F",15,"7F",15,0,"7","7",0,1,1,0
"473","11511_8#15","12299_1#28",45.0017,"7F",15,"7F",15,0,"7","7",0,1,1,0
"474","13414_2#72","12299_1#3",53.94126,"22F",19,"22F",19,0,"22","22",0,1,1,0
"475","15682_1#63","12299_1#37",43.99095,"19F",15,"7F",15,1,"19","7",1,1,1,1
"476","21127_2#121","12299_1#37",47.374633,"7F",15,"7F",15,0,"7","7",0,1,1,0
"477","15608_3#11","12299_1#40",37.467088,"11A",3,"11A",3,0,"11","11",0,1,1,0
"478","19341_3#51","12299_1#43",35.7658870000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"479","14673_3#45","12299_1#44",59.8038,"22F",19,"22F",19,0,"22","22",0,1,1,0
"480","24775_1#66","12299_1#48",35.7508520000004,"19A",1,"19A",1,0,"19","19",0,1,1,0
"481","13414_3#79","12299_1#53",44.65027,"7F",15,"7F",15,0,"7","7",0,1,1,0
"482","12299_1#8","12299_1#57",36.246973,"19A",1,"19A",1,0,"19","19",0,1,1,0
"483","13353_7#78","12299_1#6",35.9237420000003,"19A",1,"19A",1,0,"19","19",0,1,1,0
"484","14673_4#58","12299_1#60",45.820592,"23A",5,"23A",5,0,"23","23",0,1,1,0
"485","14673_2#88","12299_1#61",35.8109880000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"486","21242_2#127","12299_1#63",44.25219,"7F",15,"7F",15,0,"7","7",0,1,1,0
"487","11658_2#80","12299_1#65",54.218183,"22F",19,"22F",19,0,"22","22",0,1,1,0
"488","13353_7#27","12299_1#69",42.289831,"22F",19,"22F",19,0,"22","22",0,1,1,0
"489","14723_6#67","12299_1#70",35.9011920000004,"19A",1,"19A",1,0,"19","19",0,1,1,0
"490","13710_2#3","12299_1#78",60.926283,"19A",5,"23A",5,1,"19","23",1,1,1,1
"491","13414_1#37","12299_1#78",46.027925,"23A",5,"23A",5,0,"23","23",0,1,1,0
"492","19084_8#158","12299_1#80",37.186599,"19F",1,"19F",1,0,"19","19",0,1,1,0
"493","12299_1#88","12299_1#81",44.124681,"7F",15,"7F",15,0,"7","7",0,1,1,0
"494","11822_1#54","12299_1#85",44.354819,"7F",15,"7F",15,0,"7","7",0,1,1,0
"495","12299_1#81","12299_1#88",44.124681,"7F",15,"7F",15,0,"7","7",0,1,1,0
"496","14673_3#33","12299_1#90",50.192292,"7F",15,"7F",15,0,"7","7",0,1,1,0
"497","12290_3#45","12378_2#14",46.649923,"15BC",5,"19F",5,1,"15","19",1,1,1,1
"498","17870_8#176","12378_2#17",70.533381,"19F",21,"19F",21,0,"19","19",0,1,1,0
"499","12837_4#88","12378_2#6",79.4383240000002,"6A",13,"6A",13,0,"6","6",0,1,1,0
"500","17870_7#40","12378_2#65",98.603325,"19F",21,"19F",21,0,"19","19",0,1,1,0
"501","12290_3#65","12378_2#78",69.769217,"19F",21,"19F",21,0,"19","19",0,1,1,0
"502","15608_3#90","12378_2#9",459.005246,"6A",13,"6A",13,0,"6","6",0,1,1,0
"503","14913_3#57","12837_1#1",66.5758010000004,"6A",13,"6A",13,0,"6","6",0,1,1,0
"504","12291_6#72","12837_1#1",99.4959290000004,"6B",13,"6A",13,1,"6","6",0,1,1,0
"505","12162_1#53","12837_1#11",39.385293,"19A",17,"19A",17,0,"19","19",0,1,1,0
"506","12837_5#60","12837_1#18",26.742764,"19A",17,"19A",17,0,"19","19",0,1,1,0
"507","14410_8#39","12837_1#23",44.2515079999999,"14",10,"14",10,0,"14","14",0,1,1,0
"508","14566_5#47","12837_1#25",36.337177,"19F",1,"19F",1,0,"19","19",0,1,1,0
"509","14936_4#21","12837_1#27",239.177774,"21",67,"18C",67,1,"21","18",1,1,1,1
"510","17175_8#62","12837_1#30",16.939794,"19A",17,"19A",17,0,"19","19",0,1,1,0
"511","14913_2#21","12837_1#31",46.700138,"14",10,"14",10,0,"14","14",0,1,1,0
"512","17175_5#34","12837_1#32",64.000049,"16F",33,"16F",33,0,"16","16",0,1,1,0
"513","13415_8#80","12837_1#34",22.3596789999999,"14",10,"14",10,0,"14","14",0,1,1,0
"514","14412_2#60","12837_1#38",22.4386679999998,"14",10,"14",10,0,"14","14",0,1,1,0
"515","14555_4#64","12837_1#39",22.517656,"14",10,"14",10,0,"14","14",0,1,1,0
"516","13414_8#59","12837_1#4",81.7139359999999,"6A",41,"6A",41,0,"6","6",0,1,1,0
"517","13415_6#71","12837_1#44",22.3839839999999,"14",10,"14",10,0,"14","14",0,1,1,0
"518","14410_8#65","12837_1#45",28.493478,"23F",5,"23F",5,0,"23","23",0,1,1,0
"519","17175_6#35","12837_1#53",65.215639,"19F",21,"19F",21,0,"19","19",0,1,1,0
"520","12291_6#74","12837_1#55",50.332704,"14",9,"14",9,0,"14","14",0,1,1,0
"521","14723_6#30","12837_1#57",80.0898989999999,"15A",34,"34",34,1,"15","34",1,1,1,1
"522","15841_1#63","12837_1#57",40.0479759999999,"23F",34,"34",34,1,"23","34",1,1,1,1
"523","15995_1#67","12837_1#57",40.0873009999999,"34",34,"34",34,0,"34","34",0,1,1,0
"524","14566_6#39","12837_1#66",89.314198,"6A",41,"6A",41,0,"6","6",0,1,1,0
"525","12837_1#60","12837_1#68",75.3645599999998,"6A",13,"6A",13,0,"6","6",0,1,1,0
"526","17150_4#18","12837_1#69",55.5615600000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"527","15841_2#23","12837_1#7",65.545382,"19F",21,"19F",21,0,"19","19",0,1,1,0
"528","14566_4#53","12837_1#72",19.573594,"23F",14,"23F",14,0,"23","23",0,1,1,0
"529","12837_2#13","12837_1#75",36.8712989999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"530","13414_8#51","12837_1#77",54.9037550000001,"23F",5,"6A",5,1,"23","6",1,1,1,1
"531","12162_1#46","12837_1#77",25.6796730000002,"6A",5,"6A",5,0,"6","6",0,1,1,0
"532","14723_6#44","12837_1#8",65.168533,"14",21,"19F",21,1,"14","19",1,1,1,1
"533","14555_4#77","12837_1#8",65.278447,"19F",21,"19F",21,0,"19","19",0,1,1,0
"534","12291_6#46","12837_1#83",22.42044,"14",10,"14",10,0,"14","14",0,1,1,0
"535","15873_1#36","12837_1#9",29.0255400000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"536","13414_8#88","12837_2#11",52.524639,"9V",54,"23F",54,1,"9","23",1,1,1,1
"537","14412_1#51","12837_2#12",82.2854120000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"538","12837_1#75","12837_2#13",36.8712989999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"539","12837_5#47","12837_2#14",35.9237440000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"540","14555_3#46","12837_2#15",23.346005,"23F",14,"23F",14,0,"23","23",0,1,1,0
"541","17059_8#27","12837_2#16",337.067872,"17F",61,"17F",61,0,"17","17",0,1,1,0
"542","9789_2#72","12837_2#16",480.07503,"18A",61,"17F",61,1,"18","17",1,1,1,1
"543","14410_8#47","12837_2#26",29.2141389999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"544","14913_4#70","12837_2#3",36.5068800000001,"8",3,"8",3,0,"8","8",0,1,1,0
"545","12837_3#57","12837_2#30",81.734472,"6A",41,"6A",41,0,"6","6",0,1,1,0
"546","15995_1#74","12837_2#33",25.3834830000001,"23F",5,"23F",5,0,"23","23",0,1,1,0
"547","15873_1#84","12837_2#34",82.934323,"9V",54,"9V",54,0,"9","9",0,1,1,0
"548","15841_1#30","12837_2#36",177.894936,"19A",17,"19A",17,0,"19","19",0,1,1,0
"549","13470_1#13","12837_2#41",75.958511,"9V",54,"9V",54,0,"9","9",0,1,1,0
"550","13470_1#14","12837_2#43",18.668456,"19A",17,"19A",17,0,"19","19",0,1,1,0
"551","17150_5#28","12837_2#54",29.884174,"9V",54,"9V",54,0,"9","9",0,1,1,0
"552","12837_3#31","12837_2#55",17.501874,"12F",26,"12F",26,0,"12","12",0,1,1,0
"553","12837_4#77","12837_2#57",22.432592,"14",10,"14",10,0,"14","14",0,1,1,0
"554","13415_5#49","12837_2#60",60.418009,"6A",13,"6B",13,1,"6","6",0,1,1,0
"555","12837_5#17","12837_2#60",32.21288,"6B",13,"6B",13,0,"6","6",0,1,1,0
"556","14555_4#41","12837_2#61",28.130029,"19A",17,"19A",17,0,"19","19",0,1,1,0
"557","12291_6#77","12837_2#65",22.5723399999998,"14",10,"14",10,0,"14","14",0,1,1,0
"558","13414_8#6","12837_2#72",17.107726,"23F",14,"23F",14,0,"23","23",0,1,1,0
"559","14913_3#71","12837_2#75",22.4568959999999,"14",10,"14",10,0,"14","14",0,1,1,0
"560","12291_6#54","12837_2#8",67.68869,"23F",14,"23F",14,0,"23","23",0,1,1,0
"561","13414_8#5","12837_2#81",42.128091,"23F",5,"23F",5,0,"23","23",0,1,1,0
